product_id,product_name,category_reclassified,rating,price_whole,per_count_price,mrp,number_of_global_ratings,number_of_reviews,sales_numeric,discount_percentage_cleaned,product_weight_grams,review_text_cleaned,sentiment
332,Haldirams Nagpur Sugar Free Boondi Laddu  No Added Sugar Indian Sweet  250g x 2 Total 500g  Diabetic-Friendly Mithai  Healthy Traditional Laddu Gift Pack  FSSAI Certified,Gift Hampers,3.8,300,60,410,1247,3197,25,27,500,Good for diabetics with a sweet tooth,positive
333,"Haldirams Nagpur Ladoo Combo Pack of 4 - Besan Ladoo, Dry Fruit Ladoo, Boondi ladoo, Atta Ladoo 250 gm Each",Gift Hampers,4.1,620,62,742,304,1058,50,16,500,Good quality.,positive
334,Haldirams Patisa 400g x2  Traditional Indian Sweet  No added Colours or Preservatives  Indian Mithai  Crunchy Almonds  Pistachios  Patisa Sweet  Great Sweet Gift Pack for Family,Gift Hampers,4,431,53.88,718,3796,4541,50,40,200,Quite good and tasty,positive
335,"Haldirams Chana Dry Fruit Burfi - 500G  Fresh Indian Traditional Mithai  No Added Colours Or Preservatives  Pure Desi Ghee  Fresh Products  Chana Barfi  Festive Sweet Gift Box, 500 Gram",Gift Hampers,3.8,409,410,410,6107,2178,50,0,200,"My husband does not eat much sweets but this is one thing that he asks me to buy. Neatly packed, fresh and delicious burfi.",positive
336,Haldirams Roll Pole Salted Banana Caramel 150gm  Wafer Roll Sticks  Smooth Crunchy Snacks  Crackers  Sweet Treats for Kids  Rich and Creamy  Ready to Eat Snacks  Sweet Dessert,Ready-to-Eat,5,125,83.33,125,5898,724,25,0,750,👌🏻👌🏻👌🏻 My daughter like it ❤️,neutral
337,Haldirams Nagpur Motichoor Ladoo 1kg 500g x 2 Packs  Traditional Indian Sweet  Ideal for Gifting  Celebrations,Sweets & Desserts,0,597,59.7,702,8346,4485,25,15,500,Packaging was neat and product was very tasty,positive
338,Haldirams Balushahi 400g  Balushahi Sweet  Badusha  Traditional Indian Sweets  Indian Mithai  Made with Premium Ingredients  Mithai for Rakhi  Diwali  Great Sweets Gift Box  Pack of 1,Gift Hampers,3.1,317,79.25,559,4188,1232,25,43,1000,Loved the taste and freshness,positive
339,"Haldirams Nagpur Gulab Jamun, 1kg",Sweets & Desserts,4.2,225,22.5,225,3308,1249,0,0,1000,It was so good but just not as soft as expected. The quantity was fulfilling.,positive
340,Haldirams Nagpur Kaju Roll 500g,Savory & Savory_Snacks,4.5,493,98.6,620,4551,2948,25,20,750,Loved the taste and freshness,positive
341,"Haldirams Nagpur Mini Bhakarwadi 200g Airport Pack  Pack of 2  Spicy  Crispy Indian Snack Rolls  Travel-Friendly  Ideal for Tea-Time, Gifting  Snacking",Combo Packs,4.5,219,54.75,240,6162,2012,25,9,1000,Loved the taste and freshness,positive
342,Haldirams Peanuts Crushed Roasted Pack of 5 x 200 g Pouch,Combo Packs,4.5,258,25.8,325,9359,4150,50,21,200,Loved the taste and freshness,positive
343,Haldirams Pav Bhaji 300g x 3  Heat and Eat  Pure Veg  Delicious Instant Food  Ready to Eat  Easy-to-Prepare Meals  Microwaveable  Ready to Cook Food,Ready-to-Eat,3.9,249,83,330,4397,4392,50,25,750,The taste of pav bhaji is not good at all I am having fever after eating it. so be careful,negative
344,Haldirams Nagpur Sugar Free Motichoor Laddu 250 gm Pack Of 2,Combo Packs,3.8,299,59.8,410,9224,2904,25,27,200,"Firstly i would say, i was dubious about ordering sweets frm Amazon as i was not sure how the package would be handled in transit. But after receiving i can say, packaging was on point, perfect for transit.Coming to taste of sweets, its perfect. Ofcourse since its sugarfree so taste would not match to a normal halwai motichoor ladoo. But if you already have been having sugarfree sweets, you will not be disappointed.",positive
345,"Haldirams Nagpur Rajbhog, 1kg",Savory & Savory_Snacks,3.9,225,22.5,225,236,2461,25,0,500,Yellow coloured rasgulla. Tastes just like rasgulla. No special taste or flavour.,negative
346,Haldirams Nagpur Orange Burfee 500 Grams Pack Of 2,Combo Packs,4.1,594,118.8,726,2356,67,0,18,500,"Orange burfee meethai deserves a solid 5-star rating! The infusion of orange adds a delightful twist to the traditional burfee, creating a unique and irresistible flavor. The perfect blend of sweetness and citrusy notes makes it a stand-out treat. The quality of ingredients and the authentic taste showcase the craftsmanship in its preparation. Whether enjoyed during festive occasions or as a sweet indulgence, this orange burfee meethai is a delicious and memorable experience, earning it a well-deserved 5 stars!",positive
347,Haldirams Nagpur Murukku Pack of 4,Combo Packs,4.2,365,45.63,480,2482,144,25,24,500,TASTY AND GOOD QUALITY.,positive
348,Haldirams Coconut Dry Fruit Ladoo 400g  Premium Handcrafted Indian Mithai  Nariyal ke Laddu  Indian Sweets  Fresh Indian Traditional Mithai  Dry Fruit Ladoo  Indian Mithai  Sweet Gift for festival,Gift Hampers,4.1,524,131,707,1628,3855,25,26,750,"Nice product with very good Quality & Good Test, good value for money.",positive
349,Haldirams Kaju Katli 250 g Pack of 2,Combo Packs,4.6,475,475,600,6106,4799,25,21,750,Loved the taste and freshness,positive
350,"Haldirams Nagpur Lemon Bhel, 150g",Spicy Snacks,4.1,99,66,134,1077,4531,25,26,500,Like this flavor... very light and tasty,positive
351,Haldirams Bhujia 1Kg,Namkeen,4.4,275,27.5,275,8759,4123,0,0,1000,"Superb test,fantastic,I got 1kg by chance @ price Rs 198/ on 01 April 2025",positive
352,"Haldirams Nagpur Baklava Pack of 1, 300 grams",Combo Packs,3.7,328,405,405,8269,3996,0,19,500,Loved the taste and freshness,positive
353,Haldirams Nagpur Salted Kaju Pack of 10-35 gm Each,Combo Packs,4.7,384,109.71,500,5498,3931,25,23,500,Quality 1Value is cheap,positive
354,Haldirams Nagpur Ready To Eat Palak Paneer 300g Pack of 4 Combo,Gift Hampers,5,395,395,540,7488,894,25,27,1000,Loved the taste and freshness,positive
355,Haldirams Masala Chips 12kg,Spicy Snacks,3.7,639,39.94,715,5475,7616,0,28,1200,Just ok in taste. Pulao not good,positive
356,Haldirams Soan Papdi 12kg,Sweets & Desserts,3.5,582,32.33,647,5048,6641,0,15,1200,Great balance of spices and crunch.,positive
357,Haldirams Motichoor Ladoo 600g,Sweets & Desserts,4.9,588,32.67,652,1403,1853,25,28,600,Fresh quality and authentic taste.,positive
358,Haldirams Chana Choor 15kg,Roasted Snacks,3.7,265,29.44,344,24573,4782,200,40,1500,Too good! Packaging was excellent.,positive
359,Haldirams Chana Choor 150g,Roasted Snacks,5,1122,70.12,1260,26506,4899,0,12,150,Highly recommended for gifting.,positive
360,Haldirams Rasgulla 900g,Sweets & Desserts,4,317,24.38,540,27272,5767,50,12,900,Feels like freshly made at home.,positive
361,Haldirams Chivda 900g,Savory & Savory_Snacks,4.5,147,9.19,192,38956,3802,10,10,900,Too good! Packaging was excellent.,positive
362,Haldirams Gulab Jamun 600g,Sweets & Desserts,3.8,757,58.23,813,13079,4049,200,5,600,"Just like homemade, loved it.",positive
363,Haldirams Chole Kulche Ready Pack 300g,Ready-to-Eat,4.2,839,93.22,1072,11800,5360,50,5,300,A must-have for family gatherings.,neutral
364,Haldirams Rasgulla 700g,Sweets & Desserts,4.4,1134,81,1268,10608,1154,10,7,700,Absolutely delicious and fresh! Perfect for festivals.,positive
365,Haldirams Dal Tadka with Rice 900g,Ready-to-Eat,5,818,102.25,1025,49244,3624,0,35,900,Too good! Packaging was excellent.,positive
366,Haldirams Oats Mixture 400g,Namkeen,3.6,1020,53.68,1251,15807,7183,25,12,400,Fresh quality and authentic taste.,positive
367,Haldirams Namkeen Mixture 800g,Namkeen,4.8,934,46.7,1030,21244,956,200,25,800,A must-have for family gatherings.,neutral
368,Haldirams Festival Assortment Pack 12kg,Gift Hampers,3.5,564,28.2,835,2215,398,25,30,1200,Absolutely delicious and fresh! Perfect for festivals.,positive
369,Haldirams Trail Mix 600g,Health & Wellness,3.6,1051,95.55,1238,28218,887,100,35,600,Perfect snack for tea-time.,positive
370,Haldirams Butter Cookies 900g,Baked Snacks,3.7,295,14.75,472,16925,3975,100,40,900,"Crispy, tasty, and worth the price.",positive
371,Haldirams Khakhra 250g,Savory & Savory_Snacks,4.5,61,4.69,282,10484,7243,25,5,250,Fresh quality and authentic taste.,positive
372,Haldirams Rasgulla 1kg,Sweets & Desserts,4,742,57.08,1005,18412,2940,0,15,1000,Great balance of spices and crunch.,positive
373,Haldirams Dodha Burfi 15kg,Sweets & Desserts,3.8,977,195.4,1194,44512,2040,0,22,1500,Worth every rupee spent.,positive
374,Haldirams Namkeen Mixture 350g,Namkeen,3.8,323,23.07,614,21749,7847,0,35,350,Too good! Packaging was excellent.,positive
375,Haldirams Aloo Bhujia 900g,Namkeen,4.3,515,42.92,677,41388,3307,0,35,900,Came well-packed and fresh.,positive
376,Haldirams Puri 250g,Savory & Savory_Snacks,4.4,1045,80.38,1273,12962,2542,100,10,250,A must-have for family gatherings.,neutral
377,Haldirams Premium Gift Box 700g,Gift Hampers,4,1071,133.88,1353,39650,4091,25,10,700,Absolutely delicious and fresh! Perfect for festivals.,positive
378,Haldirams Rusk 100g,Baked Snacks,4.7,573,40.93,795,11390,2014,50,35,100,Kids loved it! Will reorder.,positive
379,Haldirams Kaju Katli 300g,Sweets & Desserts,4.4,456,45.6,726,38512,1695,100,35,300,Absolutely delicious and fresh! Perfect for festivals.,positive
380,Haldirams Peda 800g,Sweets & Desserts,4.6,1053,58.5,1072,44854,7278,50,0,800,Kids loved it! Will reorder.,positive
381,Haldirams Peda 15kg,Sweets & Desserts,3.6,1152,72,1157,49973,4748,0,18,1500,Highly recommended for gifting.,positive
382,Haldirams Peda 750g,Sweets & Desserts,3.7,1175,97.92,1228,38500,3364,200,35,750,Feels like freshly made at home.,positive
383,Haldirams Chivda 250g,Savory & Savory_Snacks,4.2,617,47.46,681,2192,6573,50,15,250,Good quantity for the price.,positive
384,Haldirams Festival Assortment Pack 500g,Gift Hampers,3.8,363,27.92,494,29673,4830,0,5,500,Kids loved it! Will reorder.,positive
385,Haldirams Butter Cookies 100g,Baked Snacks,4.4,831,63.92,939,15513,5862,50,22,100,Worth every rupee spent.,positive
386,Haldirams Moong Dal 300g,Ready-to-Eat,4.4,889,55.56,950,47776,1085,0,15,300,"Just like homemade, loved it.",positive
387,Haldirams Moong Dal Halwa 300g,Ready-to-Eat,4.8,148,8.22,394,36781,4275,0,30,300,A must-have for family gatherings.,neutral
388,Haldirams Multigrain Chips 300g,Namkeen,4.4,139,10.69,149,11334,1064,200,7,300,Good quantity for the price.,positive
389,Haldirams Khakhra 1kg,Savory & Savory_Snacks,3.5,92,7.67,293,9557,6792,200,30,1000,Perfect snack for tea-time.,positive
390,Haldirams Pav Bhaji Ready Meal 1kg,Savory & Savory_Snacks,3.7,1048,87.33,1055,12662,5398,50,25,1000,"Rich flavor, melts in the mouth.",positive
391,Haldirams Khakhra 750g,Savory & Savory_Snacks,4.9,108,6,337,15737,7849,0,22,750,Highly recommended for gifting.,positive
392,Haldirams Pav Bhaji Ready Meal 600g,Savory & Savory_Snacks,4.1,124,13.78,183,26038,2831,0,30,600,Perfect sweetness and texture.,positive
393,Haldirams Butter Cookies 500g,Baked Snacks,4.9,836,83.6,1037,12997,6235,100,20,500,Absolutely delicious and fresh! Perfect for festivals.,positive
394,Haldirams Badam Halwa 450g,Sweets & Desserts,4.6,823,54.87,1052,44313,6994,0,28,450,"Soft, yummy, and fresh as always.",positive
395,Haldirams Rusk 200g,Baked Snacks,4.4,228,12,348,12678,5438,25,5,200,Perfect sweetness and texture.,positive
396,Haldirams Kachori 100g,Savory & Savory_Snacks,4,1196,99.67,1415,38507,7810,0,20,100,A must-have for family gatherings.,neutral
397,Haldirams Coconut Burfi 100g,Sweets & Desserts,4.1,827,165.4,908,899,5025,50,40,100,Feels like freshly made at home.,positive
398,Haldirams Milk Cake 750g,Savory & Savory_Snacks,4.1,808,67.33,869,40625,6417,10,5,750,Exceeded expectations in taste and freshness.,neutral
399,Haldirams Navratan Mix 400g,Health & Wellness,4,64,4.27,202,38862,6604,50,10,400,Fresh quality and authentic taste.,positive
400,Haldirams Rusk 500g,Baked Snacks,4.8,208,16,312,48957,1592,0,0,500,Feels like freshly made at home.,positive
401,Haldirams Chivda 200g,Savory & Savory_Snacks,4.4,436,39.64,634,27292,1582,25,40,200,Highly recommended for gifting.,positive
402,Haldirams Dry Fruit Gift Pack 150g,Gift Hampers,3.8,575,30.26,658,14701,6912,0,22,150,Loved the taste and freshness.,positive
403,Haldirams Paneer Tikka Wrap 700g,Ready-to-Eat,4,87,12.43,357,24978,7370,0,40,700,Crispy and full of flavor.,positive
404,Haldirams Digestive Biscuits 150g,Savory & Savory_Snacks,4.7,1050,131.25,1265,44293,4231,200,28,150,Crispy and full of flavor.,positive
405,Haldirams Quinoa Puffs 600g,Savory & Savory_Snacks,3.8,1172,83.71,1330,42974,1393,0,30,600,Perfect snack for tea time.,positive
406,Haldirams Mysore Pak 150g,Savory & Savory_Snacks,5,131,9.36,314,18162,1021,0,15,150,Very tasty and well-packed.,positive
407,Haldirams Sweet and Namkeen Combo 900g,Gift Hampers,3.8,718,51.29,742,33154,6353,0,0,900,Can try once.,neutral
408,Haldirams Peda 450g,Sweets & Desserts,4.7,928,154.67,1094,22310,1333,0,12,450,Loved the taste and freshness.,positive
409,Haldirams Sev 15kg,Namkeen,3.5,795,79.5,913,21959,2439,100,0,1500,Loved the taste and freshness.,positive
410,Haldirams Nankhatai 350g,Savory & Savory_Snacks,3.6,1021,113.44,1056,33016,291,0,5,350,"Average product, nothing special.",positive
411,Haldirams Khakhra 150g,Savory & Savory_Snacks,4,574,35.88,697,4351,7329,0,15,150,Loved the taste and freshness.,positive
412,Haldirams Masala Chips 800g,Spicy Snacks,4.1,964,64.27,1181,37465,1075,0,40,800,Very tasty and well-packed.,positive
413,Haldirams Besan Ladoo 450g,Sweets & Desserts,4,753,150.6,785,12070,2278,0,28,450,Too salty and oily.,neutral
414,Haldirams Navratan Mix 700g,Health & Wellness,4.8,1061,117.89,1082,6038,3151,0,40,700,Excellent quality for the price.,positive
415,Haldirams Badam Halwa 800g,Sweets & Desserts,4.3,726,55.85,766,8991,2381,10,35,800,Crispy and full of flavor.,positive
416,Haldirams Nankhatai 500g,Savory & Savory_Snacks,4.2,715,39.72,921,12116,5209,50,0,500,Can try once.,neutral
417,Haldirams Peda 900g,Sweets & Desserts,4,131,6.89,349,20924,7297,10,18,900,Loved the taste and freshness.,positive
418,Haldirams Pav Bhaji Ready Meal 15kg,Savory & Savory_Snacks,4.8,452,90.4,745,34175,2388,200,7,1500,Excellent quality for the price.,positive
419,Haldirams Kaju Katli 12kg,Sweets & Desserts,4.1,1061,132.62,1327,6810,1690,25,18,1200,Neither great nor bad.,positive
420,Haldirams Milk Cake 800g,Savory & Savory_Snacks,4.4,91,6.07,241,15173,6136,0,15,800,"Average product, nothing special.",positive
421,Haldirams Moong Dal 600g,Ready-to-Eat,4.6,970,107.78,1270,32339,4671,10,40,600,Crispy and full of flavor.,positive
422,Haldirams Bhujia 450g,Namkeen,3.6,610,76.25,863,32779,2617,0,5,450,Too salty and oily.,neutral
423,Haldirams Dodha Burfi 1kg,Sweets & Desserts,4.9,1069,56.26,1273,22524,2849,10,28,1000,Perfect snack for tea time.,positive
424,Haldirams Nankhatai 250g,Savory & Savory_Snacks,4.3,366,61,383,22669,78,25,20,250,Loved the taste and freshness.,positive
425,Haldirams Chole Kulche Ready Pack 350g,Ready-to-Eat,4.5,124,6.53,418,11079,4910,10,30,350,Loved the taste and freshness.,positive
426,Haldirams Chole Kulche Ready Pack 200g,Ready-to-Eat,4,648,36,923,22932,3244,200,35,200,Very tasty and well-packed.,positive
427,Haldirams Badam Halwa 300g,Sweets & Desserts,3.8,410,21.58,431,32990,5272,0,10,300,Crispy and full of flavor.,positive
428,Haldirams Quinoa Puffs 150g,Savory & Savory_Snacks,4.5,384,27.43,525,14257,6383,0,0,150,Loved the taste and freshness.,positive
429,Haldirams Milk Cake 500g,Savory & Savory_Snacks,3.6,318,63.6,562,9991,5749,100,0,500,Excellent quality for the price.,positive
430,Haldirams Moong Dal Halwa 400g,Ready-to-Eat,3.7,738,52.71,944,11844,697,100,18,400,Loved the taste and freshness.,positive
431,Haldirams Mathri 500g,Savory & Savory_Snacks,3.8,952,79.33,1206,39483,2592,0,12,500,Crispy and full of flavor.,positive
432,Haldirams Gulab Jamun 350g,Sweets & Desserts,4.4,1040,148.57,1156,43875,2465,200,25,350,Crispy and full of flavor.,positive
433,Haldirams Kaju Katli 600g,Sweets & Desserts,3.6,345,34.5,414,26398,1323,0,10,600,"Average product, nothing special.",positive
434,Haldirams Mysore Pak 400g,Savory & Savory_Snacks,3.6,131,6.89,393,38375,2876,0,12,400,Would not recommend to others.,neutral
435,Haldirams Peda 150g,Sweets & Desserts,4.6,740,52.86,911,47732,4231,0,10,150,"Average product, nothing special.",positive
436,Haldirams Namkeen Mixture 250g,Namkeen,4.7,722,103.14,892,32419,6306,50,10,250,Loved the taste and freshness.,positive
437,Haldirams Papad 500g,Savory & Savory_Snacks,4.7,638,79.75,882,43394,970,0,20,500,Would not recommend to others.,neutral
438,Haldirams Premium Gift Box 750g,Gift Hampers,4.5,454,50.44,459,24891,6685,200,20,750,Packaging was fine.,positive
439,Haldirams Namkeen Mixture 15kg,Namkeen,4.2,263,23.91,443,20768,3964,0,5,1500,Loved the taste and freshness.,positive
440,Haldirams Trail Mix 300g,Health & Wellness,4.2,650,36.11,816,22235,558,0,28,300,Too salty and oily.,neutral
441,Haldirams Paneer Tikka Wrap 900g,Ready-to-Eat,4.4,59,4.54,234,29653,744,10,7,900,Would not recommend to others.,neutral
442,Haldirams Masala Chips 700g,Spicy Snacks,4.6,340,30.91,580,33279,1896,0,0,700,Very tasty and well-packed.,positive
443,Haldirams Oats Mixture 450g,Namkeen,4.8,379,75.8,670,1620,1924,0,22,450,Perfect snack for tea time.,positive
444,Haldirams Dodha Burfi 400g,Sweets & Desserts,4.3,895,149.17,898,17052,1658,200,18,400,Excellent quality for the price.,positive
445,Haldirams Khakhra 800g,Savory & Savory_Snacks,4.3,759,75.9,979,2872,1391,0,28,800,Perfect snack for tea time.,positive
446,Haldirams Quinoa Puffs 400g,Savory & Savory_Snacks,4.9,390,78,536,27400,4871,0,22,400,Crispy and full of flavor.,positive
447,Haldirams Badam Halwa 1kg,Sweets & Desserts,4.4,184,9.68,213,23411,5196,0,20,1000,Loved the taste and freshness.,positive
448,Haldirams Jeera Biscuits 450g,Savory & Savory_Snacks,4,723,80.33,879,29933,4598,50,35,450,Very tasty and well-packed.,positive
449,Haldirams Dal Tadka with Rice 750g,Ready-to-Eat,4.8,796,159.2,947,38869,673,0,12,750,Loved the taste and freshness.,positive
450,Haldirams Dodha Burfi 750g,Sweets & Desserts,3.6,816,45.33,1083,6686,705,200,10,750,Excellent quality for the price.,positive
451,Haldirams Paneer Tikka Wrap 100g,Ready-to-Eat,4,863,71.92,891,16366,3460,0,15,100,Can try once.,neutral
452,Haldirams Kachori 15kg,Savory & Savory_Snacks,4.1,1089,90.75,1341,30568,5582,200,40,1500,Neither great nor bad.,positive
453,Haldirams Digestive Biscuits 15kg,Savory & Savory_Snacks,4.3,704,39.11,912,40779,309,0,25,1500,Loved the taste and freshness.,positive
